composer_label,title,mxl_path,note_event_count,avg_note_duration,std_note_duration,notes_per_beat,downbeat_emphasis_ratio,syncopation_ratio,rhythmic_pattern_entropy,micro_rhythmic_density,cross_rhythm_ratio
Debussy,Debussy Prelude Book 2 No 12 Feux d'artifice,/Users/victor/JuFo2026/15571083/mxl/13/57/QmVZUovZ2Qvbq6xCyiwHzfBtDnzktYSyaW9GJJrPmENPCD.mxl,2423,0.1373976819369927,0.22216905345982516,5.881067961165049,0.05736690053652497,0.041271151465125874,5.621673338323224,0.9359504132231405,0.6363636363636364
Debussy,Debussy Prelude Book 2 No 1 Brouillards,/Users/victor/JuFo2026/15571083/mxl/4/51/QmeWKxe5hUXi11SVhqpTZfPhhAJxciDNuwJsciiUk7abYb.mxl,998,0.23136272545090178,0.3629681817947374,4.752380952380952,0.09418837675350701,0.04609218436873747,5.013192836035948,0.8753768844221106,0.38461538461538464
Debussy,Sarabande (C.Debussy. Pour le piano. No.2. ),/Users/victor/JuFo2026/15571083/mxl/10/9/QmSapKg585rCeS4WNPEgxDrQS31qVXeg5pGvNKx9KcTCPb.mxl,806,0.7322684036393714,0.5725500904445969,3.7314814814814814,0.24689826302729528,0.00620347394540943,5.278073248525473,0.06351183063511831,0.3076923076923077
Debussy,Nocturne (C.Debussy),/Users/victor/JuFo2026/15571083/mxl/0/32/QmaMBmVafSnmCGZLYgUWDLufBVY6wmy3vqrqbMecqMmhJR.mxl,1614,0.6202976559273029,0.6835704476896374,4.533707865168539,0.0687732342007435,0.21065675340768278,6.895382598528432,0.26877715704531346,0.5
Debussy,Petite suite (C.Debussy),/Users/victor/JuFo2026/15571083/mxl/2/26/QmcjeEgVcoWu1P6Dq2VqJJc948XeS3Efk66QLZKeRZuqkY.mxl,7027,0.5653728475878753,0.5902408305598695,9.254170324846356,0.2020777002988473,0.016507755799060764,6.158292953844947,0.35834282460136674,0.7205240174672489
Debussy,Rêverie :Debussy :fix,/Users/victor/JuFo2026/15571083/mxl/1/51/QmbWhYRPux1RcQo4smQvKFinUE6DoPYXmg9Qy4U5qpy1Ue.mxl,1138,0.8971880492091389,0.7770531895717755,2.8308457711442787,0.21353251318101935,0.012302284710017574,4.684806915111326,0.0,0.7428571428571429
Debussy,Debussy Prelude Book 2 No 7 La terrasse des audiences du clair de lune,/Users/victor/JuFo2026/15571083/mxl/17/16/QmZDmit9FD5jWx5LbDq8jcY17ArDZRQJLqKrgb733RfQvy.mxl,775,0.5148306451612903,0.4728042716061755,8.675373134328359,0.12387096774193548,0.06193548387096774,5.903110337031445,0.4170984455958549,1.0
Debussy,Debussy Prelude Bk 1 No 3 Le Vent dans la plaine,/Users/victor/JuFo2026/15571083/mxl/0/15/Qmadte65iwPsoF6r2FA6xhZJxCKv6gRaJii7FeXFHEM65H.mxl,1408,0.36174242424242425,0.5646762913571729,5.966101694915254,0.09090909090909091,0.0078125,3.6414280126366627,0.8277580071174377,1.0
Debussy,Debussy Prelude Book 2 No 9 Hommage a S. Pickwick Esq. P. P. M. P. C,/Users/victor/JuFo2026/15571083/mxl/6/30/QmNLuPGuwutRoDQLhW4hNpBkhowszHBsYbLhf8SzaZFL4G.mxl,686,0.5840014577259475,0.6123121435653363,4.234567901234568,0.20845481049562684,0.0,6.125718072687355,0.16544655929721816,0.6363636363636364
Debussy,Debussy Première Arabesque L. 66 No. 1,/Users/victor/JuFo2026/15571083/mxl/10/25/QmSiufNxXsLotuQDJMEjTj3AbLr5H4K3mfB4LbjeB6UwTm.mxl,1440,0.7207175925925925,0.6833213259101367,3.380281690140845,0.17083333333333334,0.043055555555555555,5.2321021574959605,0.0,0.8478260869565217
Debussy,Debussy - La fille aux cheveux de lin,/Users/victor/JuFo2026/15571083/mxl/15/25/QmXiANoF15wqxY1T8hka5xUpgtC7ZNWWHciJ5qJe9mEgXf.mxl,430,0.786046511627907,0.8077621672044941,3.675213675213675,0.26744186046511625,0.011627906976744186,5.697530301174359,0.23185011709601874,0.3333333333333333
Debussy,Valse romantique Claude Debussy,/Users/victor/JuFo2026/15571083/mxl/0/50/QmawJ7uHzgwB6RUqi63x81eeuUeGvwppDdRDxJSmVEhW1F.mxl,1196,0.8400222965440357,0.646469300255818,2.6401766004415013,0.23076923076923078,0.0,5.2243184101950275,0.0,0.5892857142857143
Debussy,Debussy Claude - La plus que lente,/Users/victor/JuFo2026/15571083/mxl/1/55/QmbYCixEYiqqLRZmHY18yk2pitQ4oMjzLmuLGN8EMFPRAx.mxl,1190,0.9222689075630253,0.6619520876499935,2.68018018018018,0.28739495798319326,0.012605042016806723,4.8954280913171075,0.018534119629317607,0.5416666666666666
Debussy,Ballade (C.Debussy),/Users/victor/JuFo2026/15571083/mxl/4/7/Qme8Dz2TtWJPTk6QauUhcmxxzbGz9xhnwj4DMYfMDUxZPb.mxl,2505,0.5302037591483699,0.6217935662184332,5.964285714285714,0.12215568862275449,0.015968063872255488,6.144634064991812,0.4140687450039968,0.3333333333333333
Debussy,IV. Passepied,/Users/victor/JuFo2026/15571083/mxl/1/14/QmbCqeJ9LcEBfVWtEGHMz8KS96dzXCCCAZWSdYRdEuD7qP.mxl,1773,0.7368866328257191,0.6068052441839689,2.8413461538461537,0.17710095882684715,0.02030456852791878,3.6750512794296983,0.0,0.9459459459459459
Debussy,Children's Corner - Doctor Gradus ad Parnassum,/Users/victor/JuFo2026/15571083/mxl/1/42/Qmbs6AsQ1EcraYkW8kJK6RxdrYGU2R1qA4iCV87Lg32MDD.mxl,1261,0.5148691514670896,0.7159720262933248,2.409937888198758,0.08643933386201427,0.0816812053925456,3.4882230385634054,0.8203497615262321,0.6666666666666666
Debussy,C. Debussy Pour remercier la pluie au matin 6 épigraphes antiques 6,/Users/victor/JuFo2026/15571083/mxl/17/44/QmZtBw4yJTosH6YfKkyWAf9RFTPXac6esriXSP73xCoTCj.mxl,1593,0.519774011299435,0.7117593594543351,6.423387096774194,0.13308223477715003,0.005649717514124294,4.663011288936774,0.6377358490566037,0.9142857142857143
Debussy,Children's Corner - The Little Shepherd,/Users/victor/JuFo2026/15571083/mxl/11/35/QmTobBbb6pruvSbYGAGkq5mA735jihqP5kBsGZ95zMs1D3.mxl,327,0.8333333333333334,0.9414734856378172,2.6370967741935485,0.21406727828746178,0.06422018348623854,6.5029535981558775,0.17901234567901234,1.0
Debussy,Debussy - Suite Bergamasque - III. Clair de Lune,/Users/victor/JuFo2026/15571083/mxl/10/27/QmSJeDjtEuw3PjP17fheDNXGojcQ76HmntyE2T84D5zJYY.mxl,1207,0.7593206296603149,0.7838817312312638,5.693396226415095,0.12013256006628004,0.027340513670256836,5.495043673774721,0.4210963455149502,0.125
Debussy,Debussy - Suite Bergamasque - I. Prelude,/Users/victor/JuFo2026/15571083/mxl/17/54/QmZy4ZR3YFGv5wffKZpBZCTwDQimjsc3NUUpVJytYbMLEy.mxl,1432,0.692213687150838,0.7714807987673222,4.022471910112359,0.17108938547486033,0.025139664804469275,5.366965463572446,0.2813156053184045,0.125
Debussy,Debussy - Préludes - Book I - I,/Users/victor/JuFo2026/15571083/mxl/7/55/QmPYQ9LpBn5ummY8UPVcMm4TriJDuqogjPT66UB1UTLbSm.mxl,390,0.8538461538461538,0.5401667139832512,4.020618556701031,0.20256410256410257,0.11282051282051282,5.465515353251985,0.0,0.0
Debussy,Claude Debussy: La cathédrale engloutie (The Submerged Cathedral),/Users/victor/JuFo2026/15571083/mxl/0/46/Qmaug5pXs59BJq1VTdXhrKAU3DHxRqusrDgXraMS6xDtYk.mxl,870,1.7881226053639847,1.6313791344266084,4.887640449438202,0.25632183908045975,0.1310344827586207,5.576814289943263,0.006920415224913495,0.5909090909090909
Debussy,Le petit négre,/Users/victor/JuFo2026/15571083/mxl/8/5/QmQ69pQ8vazfN2JxhjU93N7PhHGGJnG6FYQfCJ1A8462nQ.mxl,601,0.6522462562396006,0.44205778744909235,3.1968085106382977,0.3011647254575707,0.059900166389351084,3.994653794225623,0.021739130434782608,0.6379310344827587
Debussy,Clair de Lune (easy),/Users/victor/JuFo2026/15571083/mxl/6/54/QmNyaupjnP2L7AgSvjuq5TmDoDhqCJiKhGd8rT9CefbkMY.mxl,129,1.3875968992248062,0.9639636964390312,2.5294117647058822,0.24806201550387597,0.0,4.759404441543692,0.0,0.5555555555555556
Debussy,Children's Corner - Jimbo's Lullaby,/Users/victor/JuFo2026/15571083/mxl/15/54/QmXyiyQ9XGzMjmE4XWK5qJXdQeDsrsGi9gfLNAcbcFaoyK.mxl,592,1.177364864864865,1.0212081222923135,3.4022988505747125,0.27533783783783783,0.02533783783783784,4.893988833968691,0.0,0.5757575757575758
Debussy,Debussy - Suite Bergamasque - II. Menuet,/Users/victor/JuFo2026/15571083/mxl/9/31/QmRmtC2jScfFwM1wA6Ec2qZaW154XWedsPocpFjAURubTG.mxl,1729,0.49392230576441104,0.5059888835830278,5.541666666666667,0.16657027183342973,0.002313475997686524,5.208412490228604,0.41541135573580534,0.34782608695652173
Debussy,FZW Audition Violin: The girl with the flaxen hair,/Users/victor/JuFo2026/15571083/mxl/3/48/QmdvAGb46C68YnMsKnBNPXYq2CUFk2BSpfhcXcG5CHbwmu.mxl,330,0.6886363636363636,0.7016104555983745,2.972972972972973,0.23030303030303031,0.006060606060606061,5.736482720842154,0.25688073394495414,0.8518518518518519
Debussy,Mouvement (Images Nr. III) C. Debussy,/Users/victor/JuFo2026/15571083/mxl/9/45/QmRTQoLVCx52KdCkNzy52M1LXrYhfp9W3uPYFSPhrJAnnR.mxl,2848,0.3187031835205993,0.3851056516058017,8.045197740112995,0.15344101123595505,0.0028089887640449437,3.3297513861384354,0.8541300527240774,0.8333333333333334
Mozart,Mozart Piano Concerto No. 21 K467 2nd Mvmt (Arr. for 2 pianos),/Users/victor/JuFo2026/15571083/mxl/7/10/QmPAiAnfCj6XrH3ofvRLy5yjCQbidz8WoCAb738C2v2NtQ.mxl,2225,0.5916104868913857,0.6232917954393914,5.3485576923076925,0.16853932584269662,0.004943820224719101,5.542985369395427,0.049054905490549056,0.9041095890410958
Mozart,Sonata No. 16 K 545 3rd Movement,/Users/victor/JuFo2026/15571083/mxl/7/9/QmPaDt5oro5S5MxK47tRyuppCxwhyyTfe5568yRv4494KE.mxl,724,0.34185082872928174,0.20019645009817205,4.925170068027211,0.19889502762430938,0.0013812154696132596,2.6130854342088035,0.7142857142857143,0.5606060606060606
Mozart,Mozart - Piano Sonata No. 18 in D: Allegretto,/Users/victor/JuFo2026/15571083/mxl/4/24/QmeHuDfTaHhXPjjr6F5cyx96o8icjuvQT8uLpFbhoC6iEQ.mxl,2220,0.3258258258258258,0.2906109270220208,5.873015873015873,0.17297297297297298,0.006306306306306306,4.3452149227554795,0.6937302661253947,0.8148148148148148
Mozart,Mozart flute concerto no.1 in G major kv131,/Users/victor/JuFo2026/15571083/mxl/3/55/QmdYMGrqTuCzem1GiqBkcxscbRqUePf8WJGpS714LzS7MW.mxl,2928,0.5527663934426229,0.4121397218735524,3.327272727272727,0.15163934426229508,0.00819672131147541,4.351270724114817,0.27726495726495726,0.4
Mozart,Mozart - Piano Sonata No. 18 in D: Adagio,/Users/victor/JuFo2026/15571083/mxl/11/38/QmTqnWEgQtgEymkGoSgMwHBLxNuXbBwg2EdMUzYDE9jYwY.mxl,1212,0.32755775577557755,0.3565925800075144,6.029850746268656,0.11386138613861387,0.0024752475247524753,4.643324447782825,0.7692307692307693,0.8823529411764706
Mozart,Komm lieber Mai,/Users/victor/JuFo2026/15571083/mxl/2/9/QmcanpWgvkPVJLshBC2JFT9byViifisDyi158smUGQogHX.mxl,130,0.7384615384615385,0.3732156760217909,4.020618556701031,0.24615384615384617,0.0,3.097687051323328,0.0,0.0
Mozart,Andante,/Users/victor/JuFo2026/15571083/mxl/3/50/QmdwwENhYbjxxk4X7DjnVfwCDkfT8FJ6TC4yZtaomd3cZi.mxl,971,0.33007209062821835,0.2207955258059312,6.2243589743589745,0.08444902162718847,0.005149330587023687,4.295660635737842,0.753099173553719,0.9166666666666666
Mozart,Polonaise W.A. Mozart,/Users/victor/JuFo2026/15571083/mxl/4/3/Qme4on6zA599C2geDNg188XL745QLUyLZNQWuYNYvqVJn5.mxl,211,0.45734597156398105,0.28636977507444594,4.395833333333333,0.16113744075829384,0.02843601895734597,3.9856942140974736,0.25961538461538464,1.0
Mozart,W. A. Mozart Minuet in F Major K5.,/Users/victor/JuFo2026/15571083/mxl/12/19/QmUfTS6K5Js8oBzGHXSD3f8QqxKq2q7yJH5zxG5FzhiHEe.mxl,206,0.5339805825242718,0.3926641387197892,3.121212121212121,0.16019417475728157,0.0,3.913159751671445,0.45320197044334976,0.7272727272727273
Mozart,Wolfgang Amadeus Mozart - Morgen kommt der Weihnachtsmann,/Users/victor/JuFo2026/15571083/mxl/3/40/QmdrhvsqisvZxSr1wEKJqZpYZYs1JpopTHz1Wp5WLoJ6BS.mxl,1548,0.5540213178294574,0.4238822642717608,3.5362649914334665,0.25516795865633074,0.04844961240310078,4.326628000312702,0.6245954692556634,0.68
Mozart,Thème du 1er mouvement de la sonate K.331,/Users/victor/JuFo2026/15571083/mxl/4/42/QmeswnMFsq7kKrfJU2KHcucQ55D1psa3djU7BiYUptXPPR.mxl,55,1.7454545454545454,0.8359682860052835,1.1458333333333333,0.5818181818181818,0.0,3.421040029912436,0.0,0.0
Mozart,W.A. Mozart - Contredanse in A K. 15l,/Users/victor/JuFo2026/15571083/mxl/1/2/Qmb3nWh89rZ5qR7paUjp7MEF6Z4CL65Vchtm7k3S2EYr6G.mxl,137,0.7518248175182481,0.3424050168856618,2.140625,0.41605839416058393,0.0,3.0051326069888544,0.0,0.45161290322580644
Mozart,W.A. Mozart - Rondo in F K. 15hh,/Users/victor/JuFo2026/15571083/mxl/2/31/QmcmB7Rvh3DyQJ63EmKEnjxqUzC8toMRd3zk6CrT6mkJyB.mxl,356,0.48314606741573035,0.22396584898316974,5.741935483870968,0.3146067415730337,0.0,3.297015434313105,0.1813031161473088,0.4444444444444444
Mozart,Wolfgang Amadeus Mozart - Komm lieber Mai,/Users/victor/JuFo2026/15571083/mxl/7/52/QmPxLJ7CnzLzmnumP9FTcybCHjESQSSgKefE9pjVTzup6W.mxl,206,0.5558252427184466,0.19217722540599577,5.15,0.1941747572815534,0.0,1.4613517157865958,0.0,0.5
Mozart,Sonate in C KV 330-1.Allegro moderato,/Users/victor/JuFo2026/15571083/mxl/7/42/QmPsb5NL3M1BRGhViY3B6G5kVxEFZQCjH55fKqWdB7Zhr8.mxl,2130,0.26561032863849765,0.17735906910146082,7.1,0.14037558685446008,0.008450704225352112,4.91217914282498,0.8373295721673719,0.8468468468468469
Mozart,KV 80 Piano,/Users/victor/JuFo2026/15571083/mxl/3/6/Qmd7Yxc9yCJrsVqgsRTPyfLjapnTvQ6XnXpKMGUDB8ZD7R.mxl,1010,0.4634488448844885,0.34033684354639504,6.601307189542483,0.1603960396039604,0.00891089108910891,4.875192806385325,0.3416087388282026,0.7560975609756098
Mozart,W.A. Mozart - Minore in A minor K. 15k,/Users/victor/JuFo2026/15571083/mxl/4/12/QmeBuVqPpzPMfzif2cCpt7MZXo2YaYcUot4zrmNTn8F4JF.mxl,123,0.8211382113821138,0.46763871455160594,2.2777777777777777,0.24390243902439024,0.0,4.000452071932437,0.0,0.6111111111111112
Mozart,Wolfgang Amadeus Mozart - Polonaise,/Users/victor/JuFo2026/15571083/mxl/13/3/QmV46nwkLq5hTefpZx1xYyNGKVc5b3C9j6JcGYjeYkfmTS.mxl,209,0.44258373205741625,0.24454336691054893,4.354166666666667,0.15311004784688995,0.028708133971291867,3.9455257601151104,0.2621359223300971,1.0
Mozart,W. A. Mozart Minuet in G Major K1e.,/Users/victor/JuFo2026/15571083/mxl/10/43/QmSSZAHjALT7zf8hpZpLFXaBHB9ytuBETs4QbhvYDFSAaa.mxl,256,0.81640625,0.4286505005568105,2.6666666666666665,0.27734375,0.0,4.140054468801999,0.13438735177865613,0.4230769230769231
Mozart,Mozart Piano Sonata No. 10 in C major- 3rd Movement,/Users/victor/JuFo2026/15571083/mxl/11/10/QmTASjPmcHiPq3aLyHygoWKbwxCe9rXXDuhqiN4q6LmBCb.mxl,1969,0.3225410529879803,0.22887339932916417,5.757309941520468,0.16455053326561705,0.0,4.560895848493907,0.8031536113936928,0.84
Mozart,Mozart - Sonata in Bb K 570 Movement I,/Users/victor/JuFo2026/15571083/mxl/11/1/QmT2Fednhnpvwp5DLd9xYTLnufWm4AT1Aqk5BVn4kZuoXs.mxl,1898,0.6169652265542677,0.5452864502310321,3.0271132376395533,0.22128556375131717,0.0,4.336467776345001,0.33825857519788916,0.8482758620689655
Mozart,W. A. Mozart Allegro in Bâ Major K3.,/Users/victor/JuFo2026/15571083/mxl/7/23/QmPh9E2SVDigz7bhQx3CqCFNxD33a9G5uFVGWf2536dG7J.mxl,157,0.6496815286624203,0.2847782026255816,2.6166666666666667,0.36942675159235666,0.0,3.236813888137154,0.03896103896103896,0.5714285714285714
Mozart,Mozart Flute Quartet in D For Flute and Piano K285,/Users/victor/JuFo2026/15571083/mxl/8/25/QmQi6RkK5b4Nxi8sQM9SMBqRBB4yr4Sgy7Vg2EV2azMtLA.mxl,1814,0.6600055126791621,0.4790948949654533,2.9448051948051948,0.16427783902976847,0.004410143329658214,4.284545247012624,0.07123136388735506,0.5288461538461539
Mozart,W.A. Mozart: Menuet,/Users/victor/JuFo2026/15571083/mxl/17/10/QmZAwpKVi1GH5jQTXkgiM2G6DtS5GsAoDB6WuJY6MpmLhy.mxl,130,1.1076923076923078,0.6979400515673635,1.8055555555555556,0.36923076923076925,0.0,3.8755072432622457,0.0,0.75
Mozart,Mozart - Minuet & Trio - K. 1,/Users/victor/JuFo2026/15571083/mxl/5/14/QmfCULDvejZyShSRANTgFLGt4TudSaWNcuAfbV89RhdFPP.mxl,609,0.8325123152709359,0.42580216224841755,2.5269709543568464,0.2824302134646962,0.0,4.072783071216822,0.11221122112211221,0.5454545454545454
Mozart,Mozart: Minuet in F Major (K2) (easy),/Users/victor/JuFo2026/15571083/mxl/0/18/QmaENucP3iVPGGeUtgdj959VJEx116ke3SYH4X5s993nhN.mxl,130,1.1076923076923078,0.6979400515673635,1.7889908256880733,0.36153846153846153,0.015384615384615385,3.8755072432622457,0.0,0.75
Mozart,Mozart - Lacrimosa (from the Requiem in D minor),/Users/victor/JuFo2026/15571083/mxl/2/18/QmcEUzb7QMJeTCwi57Q6nN4vT9UW6h66gMkLFW62VoDyuo.mxl,503,0.7226640159045725,0.5434621914321898,4.191666666666666,0.11928429423459244,0.0,3.0194238618083675,0.0,0.5238095238095238
Mozart,Mozart Sonata No.8 KV.310 1st,/Users/victor/JuFo2026/15571083/mxl/16/28/QmYkwGqdPV2gFv7GS3Lv59K6pvwbH7tzEbp2uPFvzBzFzz.mxl,2595,0.4458574181117534,0.41907169511126635,4.87781954887218,0.11560693641618497,0.005394990366088632,4.150410205118497,0.7033179012345679,0.9047619047619048
Mozart,Turkish March,/Users/victor/JuFo2026/15571083/mxl/9/13/QmRc72qvsdoJZcp9zVjKXy7qskvXtMCpxjhp59DreLwzv4.mxl,190,0.47368421052631576,0.24561599309996487,3.877551020408163,0.25263157894736843,0.0,3.3448773428696805,0.19786096256684493,0.7083333333333334
Mozart,Török induló,/Users/victor/JuFo2026/15571083/mxl/7/39/QmPQMitaGzGvcaVjepEB42qdeo7ntvxkSt2Va2opYZrkU7.mxl,252,0.4801587301587302,0.1835987651123189,3.9375,0.25396825396825395,0.0,3.055933767555963,0.14859437751004015,0.5666666666666667
Mozart,Musikalisches Würfelspiel K.516f,/Users/victor/JuFo2026/15571083/mxl/13/22/QmVG74s7jJqPF6hpNVRL5cC1ZrTKHskVunsiYikJnKSj2j.mxl,1216,0.4185855263157895,0.23788916714122155,6.909090909090909,0.3050986842105263,0.0,3.861491738694811,0.48474855729596045,0.9299363057324841
Mozart,Burlesque - G Major,/Users/victor/JuFo2026/15571083/mxl/10/10/QmSAKUUM14Kdbhn8ZnsfvWjpoHGojgfpRLVPPUx9cfaTxa.mxl,149,0.912751677852349,0.3960015915167034,2.1911764705882355,0.22818791946308725,0.0,3.1798658748604676,0.0,0.8823529411764706
Mozart,W. A. Mozart Minuet in C Major K1f.,/Users/victor/JuFo2026/15571083/mxl/11/16/QmTDBFbPLYF24o8ihUjDJ5XUYpstJj2VexoBQovTLXXNsS.mxl,151,0.7682119205298014,0.45953775521405477,3.1458333333333335,0.25165562913907286,0.0,3.904342515134061,0.22972972972972974,0.18181818181818182
Mozart,Allegro Molto in C Major - W.A. Mozart,/Users/victor/JuFo2026/15571083/mxl/8/53/QmQXVBQ8xdqEuUQqnamgZGtA7Z9N6qXQniVYRXmsPeQBme.mxl,2326,0.38327601031814273,0.3124101041015781,4.610505450941527,0.12811693895098883,0.01934651762682717,3.057830881522833,0.8385708136030995,0.8741721854304636
Mozart,Arie des Papageno,/Users/victor/JuFo2026/15571083/mxl/7/53/QmPXeDX6QxMNPHCNDoUGUkTYf5ZnHaBELsYHu1YyLfEk9Z.mxl,214,0.7289719626168224,0.37616096817753475,2.4318181818181817,0.1822429906542056,0.004672897196261682,4.024711166936691,0.05687203791469194,0.7272727272727273
Mozart,Mozart: Tuba Mirum,/Users/victor/JuFo2026/15571083/mxl/1/4/Qmb5A9LjUaLuQmCeHjqWDwhU5yLkV2C3pJ4UmK8b5FrG71.mxl,83,0.6626506024096386,0.5066333108435167,1.1527777777777777,0.14457831325301204,0.0,2.3208094989080754,0.0,
